TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Potential_Fraud,Cluster
854.64,56.0,118.0,1.0,2989.25,Debit,Fort Worth,Branch,Retired,False,2
261.19,64.0,52.00000000000001,1.0,7620.6,Debit,Oklahoma City,ATM,Retired,True,2
220.68,71.0,217.0,1.0,5549.2,Credit,Raleigh,Online,Retired,False,2
11.86,31.0,129.0,1.0,6782.61,Debit,Sacramento,Branch,Engineer,False,0
122.65000000000002,28.0,41.0,1.0,1968.51,Debit,Columbus,Online,Student,False,1
395.16,56.0,17.0,1.0,5340.73,Debit,Milwaukee,Online,Retired,False,2
704.69,51.0,150.0,1.0,3267.84,Debit,Las Vegas,Online,Retired,False,2
369.89,69.0,69.00000000000001,1.0,6941.47,Debit,San Antonio,ATM,Retired,False,2
10.92,67.0,268.0,1.0,7567.2,Debit,Jacksonville,ATM,Retired,False,2
199.14,31.0,36.0,1.0,7001.25,Debit,Seattle,Branch,Engineer,False,0
109.43,70.0,140.0,1.0,1983.65,Debit,Denver,ATM,Retired,False,2
304.15,20.0,40.0,1.0,686.9099999999999,Debit,Atlanta,Branch,Student,False,1
620.54,28.0,98.0,1.0,213.36,Credit,Omaha,Branch,Student,False,1
757.79,22.0,117.0,1.0,1443.02,Debit,Charlotte,Online,Student,False,1
122.81,52.0,12.0,1.0,8450.84,Debit,San Jose,Branch,Doctor,False,0
96.25,61.0,171.0,1.0,7996.699999999999,Debit,Houston,Online,Retired,False,2
1431.33,30.0,49.0,1.0,5567.98,Debit,Charlotte,ATM,Doctor,False,0
142.55,67.0,97.0,1.0,1262.68,Debit,Kansas City,Online,Doctor,False,0
35.94,23.0,141.0,1.0,1697.28,Credit,Fresno,Branch,Student,True,1
24.86,58.0,292.0,1.0,2591.65,Debit,Jacksonville,Branch,Engineer,False,0
103.08,60.0,109.0,1.0,12002.16,Debit,San Francisco,Online,Doctor,False,0
116.27,57.0,94.0,1.0,8726.92,Debit,Portland,Online,Engineer,False,0
363.84,73.0,118.0,3.0,5415.64,Debit,Columbus,Online,Retired,False,2
34.74,59.0,72.0,1.0,3736.57,Credit,Portland,Online,Retired,False,2
64.01,19.0,240.0,1.0,1225.69,Credit,Philadelphia,Branch,Student,False,1
108.75,50.0,22.999999999999996,4.0,14829.85,Debit,Houston,ATM,Doctor,False,0
50.9,28.0,150.0,1.0,1277.7,Credit,Jacksonville,Online,Student,False,1
206.84,20.0,154.0,1.0,454.66,Debit,Philadelphia,Branch,Student,False,1
37.4,20.0,84.00000000000001,1.0,1519.51,Debit,Raleigh,ATM,Student,False,1
154.21,46.0,75.0,1.0,8045.77,Debit,Miami,Online,Engineer,False,0
199.37,24.0,79.0,1.0,1331.3,Debit,Chicago,Online,Student,False,1
410.49,25.0,134.0,1.0,1843.57,Credit,Atlanta,Branch,Student,False,1
1360.01,67.0,218.0,1.0,6601.5,Credit,Phoenix,Branch,Retired,False,2
18.23,56.0,28.0,1.0,8422.2,Debit,Nashville,ATM,Engineer,False,0
398.7,47.0,276.0,1.0,7987.740000000001,Debit,Albuquerque,ATM,Doctor,False,0
122.14,22.0,155.0,1.0,327.68,Debit,Omaha,Online,Student,False,1
378.2,40.0,167.0,1.0,7372.81,Debit,Mesa,Branch,Engineer,False,0
124.74,49.0,33.0,1.0,2987.97,Debit,Los Angeles,ATM,Engineer,False,0
17.1,53.0,101.0,1.0,1619.54,Debit,Albuquerque,ATM,Retired,False,2
287.05,22.0,212.0,1.0,1204.65,Debit,Milwaukee,ATM,Student,False,1
874.72,28.0,173.0,1.0,4630.58,Debit,San Francisco,Online,Engineer,False,0
1762.28,24.0,150.0,1.0,1380.34,Debit,Memphis,ATM,Student,False,1
40.12,36.0,269.0,1.0,14304.38,Credit,Dallas,ATM,Doctor,False,0
125.00000000000001,49.0,177.0,1.0,3215.76,Credit,Indianapolis,Online,Engineer,False,0
348.44,24.0,147.0,1.0,1022.94,Debit,Baltimore,Online,Student,False,1
128.4,69.0,30.999999999999996,1.0,2610.64,Debit,Tucson,ATM,Retired,False,2
320.93,55.0,178.0,1.0,9451.66,Debit,Atlanta,Online,Engineer,False,0
1.41,53.0,278.0,1.0,1244.17,Debit,Sacramento,ATM,Retired,False,2
50.52,54.0,293.0,1.0,12815.24,Debit,Los Angeles,Branch,Doctor,False,0
383.95,31.0,143.0,1.0,9933.56,Credit,San Diego,Online,Engineer,False,0
12.94,23.0,158.0,1.0,921.23,Debit,Fresno,Branch,Student,True,1
329.75,56.0,211.0,1.0,6009.43,Debit,Sacramento,Online,Retired,False,2
981.76,45.0,234.0,1.0,602.3599999999999,Debit,Milwaukee,Online,Doctor,False,0
40.79,18.0,80.0,1.0,1769.33,Debit,Milwaukee,ATM,Student,False,1
99.25,63.0,93.0,1.0,2570.34,Credit,Phoenix,Online,Retired,False,2
150.6,69.0,59.00000000000001,1.0,3240.14,Debit,Miami,ATM,Retired,False,2
29.5,73.0,129.0,1.0,1229.32,Debit,San Antonio,Online,Retired,False,2
54.34,65.0,45.99999999999999,1.0,8019.890000000001,Debit,Albuquerque,ATM,Doctor,False,0
18.25,53.0,18.0,1.0,14328.29,Debit,Kansas City,ATM,Doctor,False,0
633.87,27.0,175.0,1.0,330.16,Debit,Kansas City,Online,Student,False,1
81.15,19.0,114.0,1.0,1595.26,Debit,Miami,ATM,Student,False,1
83.95,75.0,170.0,1.0,7413.18,Debit,New York,Online,Retired,False,2
410.4,61.0,78.0,1.0,2563.91,Credit,Virginia Beach,ATM,Retired,False,2
172.68,33.0,17.0,1.0,10724.95,Debit,Baltimore,ATM,Doctor,False,0
139.88,34.0,162.0,1.0,2969.71,Debit,Colorado Springs,ATM,Engineer,False,0
165.55,28.0,115.0,1.0,761.7799999999999,Debit,Dallas,Branch,Student,False,1
53.79,54.0,137.0,3.0,6229.36,Credit,Philadelphia,ATM,Engineer,False,0
285.69,63.0,35.0,1.0,2552.54,Debit,Miami,ATM,Retired,False,2
532.4,22.0,149.0,1.0,1033.73,Debit,Jacksonville,ATM,Student,False,1
293.85,25.0,144.0,1.0,1919.97,Debit,Charlotte,Online,Student,False,1
27.94,79.0,120.0,1.0,1893.4399999999998,Debit,Atlanta,Branch,Retired,False,2
270.36,25.0,37.0,1.0,1783.04,Debit,Oklahoma City,ATM,Student,True,1
112.66,29.0,176.0,3.0,852.98,Debit,Philadelphia,Online,Engineer,False,0
506.03000000000003,21.0,21.000000000000004,1.0,1123.89,Debit,Detroit,Branch,Student,False,1
206.95,22.0,30.999999999999996,1.0,1817.65,Debit,Seattle,Branch,Student,False,1
350.96,63.0,167.0,1.0,5463.94,Debit,Tucson,ATM,Retired,False,2
261.63,20.0,150.0,1.0,477.03,Debit,Chicago,Branch,Student,False,1
46.12,59.0,30.0,1.0,8874.01,Debit,Fresno,Branch,Doctor,True,0
27.25,63.0,91.99999999999999,1.0,5365.2,Credit,Kansas City,Branch,Retired,False,2
1353.93,26.0,171.0,1.0,7858.41,Debit,El Paso,Branch,Engineer,False,0
331.66,76.0,145.0,1.0,7216.3,Debit,Las Vegas,ATM,Retired,False,2
667.95,62.0,253.0,1.0,13558.56,Credit,Oklahoma City,ATM,Doctor,True,0
49.84,49.0,146.0,1.0,7872.04,Debit,Chicago,ATM,Doctor,False,0
556.04,72.0,26.999999999999996,1.0,5200.04,Debit,Denver,ATM,Retired,False,2
88.06,18.0,288.0,1.0,1779.85,Credit,Raleigh,Online,Student,False,1
745.95,58.0,127.0,1.0,13264.14,Debit,Memphis,ATM,Doctor,False,0
67.25,19.0,157.0,1.0,467.4,Debit,Miami,Online,Student,False,1
93.63,29.0,141.0,1.0,9873.62,Debit,New York,ATM,Engineer,False,0
74.11,22.0,49.0,1.0,1257.9,Debit,San Jose,Branch,Student,False,1
41.13,77.0,58.00000000000001,1.0,6067.54,Credit,Philadelphia,Branch,Retired,False,2
192.02,79.0,154.0,1.0,5169.07,Credit,Indianapolis,Online,Retired,False,2
291.27,77.0,121.0,1.0,6878.86,Debit,Detroit,Branch,Retired,False,2
296.46,23.0,136.0,1.0,558.99,Debit,Dallas,Branch,Student,False,1
341.84,27.0,89.0,1.0,1400.04,Credit,El Paso,Branch,Student,False,1
98.41,27.0,48.0,1.0,912.7099999999999,Debit,Sacramento,Online,Student,False,1
109.28,36.0,112.0,4.0,6338.35,Debit,San Diego,Online,Engineer,False,0
27.51,40.0,103.0,1.0,13645.63,Credit,Columbus,Online,Doctor,False,0
12.18,76.0,77.0,1.0,4909.24,Debit,New York,Branch,Retired,False,2
207.71,25.0,63.0,1.0,570.0999999999999,Credit,Kansas City,Online,Student,False,1
25.77,45.0,277.0,1.0,11749.77,Credit,San Diego,Online,Doctor,False,0
127.56999999999998,52.0,75.0,1.0,6118.2,Debit,Nashville,ATM,Retired,False,2
392.05,60.0,172.0,1.0,4383.69,Debit,Denver,ATM,Engineer,False,0
521.01,41.0,73.0,1.0,4004.55,Credit,Seattle,Branch,Engineer,False,0
849.76,25.0,269.0,1.0,373.88,Debit,Seattle,ATM,Student,False,1
172.5,68.0,30.999999999999996,1.0,6851.16,Debit,Columbus,Online,Doctor,False,0
265.44,30.0,169.0,1.0,9700.77,Debit,San Antonio,ATM,Engineer,False,0
152.34,55.0,115.0,1.0,6853.51,Debit,Omaha,Branch,Doctor,False,0
21.13,28.0,153.0,1.0,948.7,Debit,Dallas,Branch,Student,False,1
111.55,46.0,101.0,1.0,12221.17,Debit,Denver,ATM,Doctor,False,0
321.82,32.0,43.0,1.0,6500.5,Credit,Raleigh,Branch,Engineer,False,0
1294.81,45.0,279.0,1.0,9927.75,Credit,Washington,Branch,Engineer,False,0
148.77,67.0,175.0,1.0,2138.42,Debit,San Jose,Branch,Retired,False,2
14.08,57.0,154.0,1.0,3908.6499999999996,Debit,Dallas,Branch,Retired,False,2
1283.97,42.0,121.0,1.0,11041.9,Debit,Colorado Springs,ATM,Doctor,False,0
566.33,24.0,66.0,1.0,379.82,Credit,Charlotte,ATM,Student,False,1
206.51,51.0,275.0,1.0,3921.74,Debit,Indianapolis,ATM,Retired,False,2
180.94,75.0,57.0,1.0,7659.990000000001,Debit,Raleigh,Branch,Retired,False,2
77.9,21.0,128.0,1.0,664.7199999999999,Debit,Washington,Branch,Student,False,1
318.92,21.0,60.00000000000001,1.0,1167.25,Credit,Washington,Branch,Student,False,1
583.3,59.0,142.0,1.0,5896.01,Credit,Nashville,Online,Engineer,False,0
100.68,63.0,139.0,1.0,1123.75,Debit,Memphis,Online,Retired,False,2
589.64,62.0,210.0,1.0,2039.4,Debit,Charlotte,Online,Retired,False,2
225.93,25.0,199.0,1.0,1864.27,Credit,Omaha,Branch,Student,False,1
651.55,72.0,82.0,1.0,2325.78,Debit,Phoenix,Online,Retired,False,2
80.97,38.0,157.0,1.0,5926.31,Debit,Seattle,Online,Doctor,False,0
191.89,25.0,14.0,1.0,399.57,Debit,San Antonio,Branch,Student,False,1
304.75,78.0,125.0,1.0,1916.34,Credit,Austin,Branch,Retired,False,2
201.53,68.0,287.0,1.0,2732.86,Debit,Tucson,Online,Retired,False,2
8.45,22.0,141.0,1.0,1115.3,Debit,Philadelphia,ATM,Student,False,1
435.98,30.0,105.0,1.0,7334.08,Debit,Mesa,Branch,Engineer,False,0
743.24,19.0,109.0,1.0,1024.19,Credit,Indianapolis,Online,Student,False,1
16.27,57.0,44.0,1.0,10971.32,Debit,Atlanta,ATM,Doctor,False,0
290.86,45.0,36.0,1.0,14631.88,Debit,Louisville,Online,Doctor,False,0
85.73,41.0,266.0,1.0,14928.35,Debit,Virginia Beach,ATM,Doctor,False,0
555.71,22.0,73.0,1.0,830.3699999999999,Credit,Boston,Branch,Student,False,1
40.03,23.0,200.00000000000003,1.0,6408.8,Debit,Omaha,Branch,Student,False,1
73.01,25.0,61.99999999999999,1.0,1997.3299999999997,Credit,Milwaukee,Online,Student,False,1
346.12,44.0,12.0,1.0,13084.27,Debit,San Francisco,Branch,Doctor,False,0
1.9299999999999997,47.0,175.0,5.0,5684.09,Debit,Chicago,Branch,Doctor,False,0
252.92999999999998,75.0,222.0,1.0,2760.37,Debit,Portland,ATM,Retired,False,2
238.54,19.0,12.0,4.0,868.9099999999999,Debit,Indianapolis,ATM,Student,False,1
1011.22,61.0,129.0,1.0,5838.91,Debit,Tucson,Branch,Retired,False,2
58.7,67.0,141.0,1.0,8937.35,Debit,New York,Branch,Doctor,False,0
7.5600000000000005,40.0,145.0,1.0,8528.72,Debit,Milwaukee,ATM,Doctor,False,0
540.4,45.0,272.0,1.0,425.77,Debit,Houston,Branch,Doctor,False,0
264.14,64.0,125.0,1.0,8459.26,Debit,Baltimore,ATM,Doctor,False,0
248.15000000000003,75.0,202.0,1.0,2649.23,Debit,Milwaukee,ATM,Retired,False,2
24.34,54.0,110.0,1.0,6659.12,Debit,Raleigh,Branch,Engineer,False,0
428.61,66.0,61.99999999999999,1.0,11937.04,Debit,Fort Worth,ATM,Doctor,False,0
117.66,39.0,126.0,1.0,6794.17,Credit,Memphis,Branch,Doctor,False,0
165.8,60.0,287.0,1.0,2064.76,Debit,Nashville,Online,Engineer,False,0
289.18,65.0,64.0,1.0,3139.75,Debit,Baltimore,ATM,Retired,False,2
125.38999999999999,21.0,140.0,1.0,202.69,Debit,Los Angeles,ATM,Student,False,1
305.18,58.0,215.99999999999997,1.0,4474.2,Debit,Chicago,Online,Retired,False,2
506.90000000000003,64.0,56.0,1.0,11471.87,Credit,Houston,Branch,Doctor,False,0
504.11999999999995,25.0,101.0,1.0,1107.28,Credit,Baltimore,Branch,Student,False,1
42.09,29.0,118.0,1.0,5526.28,Debit,Denver,Branch,Engineer,False,0
607.28,32.0,84.00000000000001,1.0,9679.68,Debit,Baltimore,ATM,Doctor,False,0
91.9,77.0,125.0,1.0,1033.94,Debit,Chicago,Online,Retired,False,2
303.43,22.0,30.0,1.0,1833.24,Debit,Virginia Beach,Branch,Student,False,1
668.78,20.0,141.0,1.0,983.6799999999998,Debit,Mesa,ATM,Student,False,1
270.54,20.0,139.0,1.0,269.78,Credit,Sacramento,ATM,Student,False,1
247.93,37.0,79.0,1.0,9801.48,Debit,Indianapolis,Branch,Engineer,False,0
34.67,19.0,71.0,1.0,888.6,Debit,Chicago,Online,Student,False,1
326.03,18.0,137.0,1.0,290.24,Credit,New York,Online,Student,False,1
148.26,25.0,57.0,1.0,958.7,Debit,Omaha,ATM,Student,False,1
1086.6,19.0,37.99999999999999,1.0,1605.67,Debit,San Diego,Online,Student,False,1
373.99,60.0,140.0,1.0,8590.5,Debit,Sacramento,ATM,Doctor,False,0
254.33999999999997,49.0,79.0,1.0,5461.08,Debit,El Paso,Online,Engineer,False,0
819.48,25.0,26.0,1.0,1804.5,Debit,Virginia Beach,ATM,Student,False,1
14.0,49.0,173.0,1.0,7975.179999999999,Debit,San Antonio,ATM,Engineer,False,0
57.16,40.0,74.0,1.0,222.22,Debit,Columbus,ATM,Engineer,False,0
282.26,37.0,278.0,1.0,6857.2,Debit,Memphis,Online,Engineer,False,0
46.96,46.0,12.0,1.0,2028.92,Debit,Las Vegas,Online,Engineer,False,0
473.2,34.0,173.0,1.0,248.52,Debit,Houston,Online,Doctor,False,0
192.97,59.0,140.0,1.0,3019.04,Debit,Sacramento,ATM,Retired,False,2
168.99,18.0,203.0,1.0,1523.57,Debit,Baltimore,ATM,Student,False,1
1.8200000000000003,80.0,60.00000000000001,1.0,5571.39,Debit,San Francisco,Online,Retired,False,2
40.9,55.0,37.0,1.0,1514.34,Debit,Charlotte,ATM,Doctor,False,0
78.91,61.0,157.0,1.0,1817.43,Debit,Sacramento,Online,Doctor,False,0
169.97,22.0,12.0,1.0,6269.12,Credit,San Diego,ATM,Student,False,1
17.79,61.0,162.0,5.0,2281.9,Debit,Jacksonville,Branch,Retired,False,2
486.61,48.0,130.0,1.0,2006.69,Credit,Sacramento,ATM,Engineer,False,0
148.13,58.0,56.0,1.0,2189.38,Debit,Phoenix,Branch,Retired,False,2
164.52,61.0,162.0,1.0,11036.74,Debit,Dallas,ATM,Doctor,False,0
720.89,27.0,120.0,1.0,447.06,Debit,Indianapolis,ATM,Student,False,1
268.7,53.0,63.0,1.0,2104.74,Debit,Milwaukee,ATM,Retired,False,2
637.34,51.0,278.0,1.0,5183.5,Debit,Indianapolis,ATM,Retired,False,2
216.76,47.0,138.0,1.0,643.6399999999999,Credit,Omaha,Online,Engineer,False,0
418.02,46.0,110.0,1.0,11011.86,Debit,Los Angeles,ATM,Doctor,False,0
292.03,46.0,154.0,1.0,951.3300000000002,Credit,Memphis,ATM,Engineer,False,0
251.4,57.0,178.0,1.0,2561.67,Debit,Tucson,ATM,Retired,False,2
184.56,21.0,93.0,1.0,1549.27,Debit,Virginia Beach,Online,Student,False,1
33.76,26.0,227.0,1.0,3253.51,Debit,Seattle,Online,Engineer,False,0
253.46000000000004,45.0,60.00000000000001,1.0,1338.95,Debit,Memphis,ATM,Engineer,False,0
1612.37,65.0,173.0,1.0,3910.5900000000006,Debit,Los Angeles,ATM,Retired,False,2
138.68,22.0,44.0,1.0,206.2,Credit,Colorado Springs,Branch,Student,False,1
42.56,18.0,146.0,1.0,4361.44,Debit,Fresno,Online,Student,True,1
680.76,21.0,165.0,1.0,572.97,Debit,Kansas City,Branch,Student,False,1
53.83,70.0,131.0,1.0,4580.59,Debit,Baltimore,Branch,Retired,False,2
11.09,51.0,95.0,1.0,2990.05,Debit,Charlotte,Branch,Engineer,False,0
37.81,63.0,195.0,1.0,5208.98,Debit,Colorado Springs,Branch,Retired,False,2
449.18,67.0,50.00000000000001,1.0,1025.99,Debit,Denver,Online,Retired,False,2
1135.8,30.0,250.0,1.0,13534.3,Debit,San Diego,ATM,Doctor,False,0
297.6,39.0,162.0,1.0,1461.17,Debit,Milwaukee,Online,Doctor,False,0
683.75,32.0,106.0,1.0,6333.72,Debit,Las Vegas,Branch,Doctor,False,0
21.4,48.0,129.0,1.0,8551.6,Credit,Kansas City,Online,Engineer,False,0
315.94,78.0,93.0,1.0,4273.99,Debit,Omaha,ATM,Retired,False,2
331.32,61.0,137.0,5.0,13054.54,Debit,Sacramento,Branch,Doctor,False,0
223.76,74.0,110.0,1.0,4102.23,Credit,Boston,Branch,Retired,False,2
216.03,42.0,300.0,1.0,10462.77,Debit,Boston,ATM,Doctor,False,0
17.42,74.0,150.0,1.0,6851.31,Debit,Dallas,ATM,Retired,False,2
491.91,78.0,155.0,1.0,2421.94,Debit,Milwaukee,Online,Retired,False,2
350.11,74.0,178.0,1.0,4639.04,Credit,Raleigh,Online,Retired,False,2
218.07,23.0,243.0,1.0,443.62,Debit,Austin,Branch,Student,False,1
291.09,48.0,73.0,1.0,6312.79,Debit,El Paso,Branch,Engineer,False,0
422.14,26.0,109.0,1.0,1436.32,Credit,Albuquerque,Branch,Student,False,1
613.21,61.0,157.0,1.0,3279.12,Debit,Tucson,ATM,Retired,False,2
73.83,69.0,69.00000000000001,1.0,6020.29,Debit,Las Vegas,Online,Doctor,False,0
67.33,59.0,36.0,1.0,5925.98,Debit,Detroit,Online,Engineer,False,0
26.92,62.0,43.0,1.0,1674.94,Debit,Indianapolis,ATM,Retired,False,2
18.3,48.0,155.0,1.0,3733.5200000000004,Debit,Mesa,Online,Engineer,False,0
317.94,54.0,123.99999999999999,1.0,2996.51,Debit,Los Angeles,ATM,Engineer,False,0
179.38,40.0,173.0,1.0,11666.18,Debit,Mesa,Online,Doctor,False,0
918.95,68.0,139.0,1.0,7006.46,Debit,Seattle,Online,Doctor,False,0
13.92,37.0,209.0,1.0,2735.84,Debit,Los Angeles,ATM,Engineer,False,0
365.43,25.0,176.0,1.0,1073.51,Debit,Portland,ATM,Student,False,1
263.59,71.0,16.0,1.0,6996.35,Debit,Dallas,Branch,Retired,False,2
54.8,34.0,140.0,1.0,4943.49,Debit,Albuquerque,Branch,Engineer,False,0
141.49,24.0,75.0,1.0,1665.58,Debit,Baltimore,Online,Student,False,1
31.389999999999997,20.0,15.0,1.0,998.4900000000001,Debit,Tucson,ATM,Student,False,1
93.82,39.0,176.0,1.0,8422.06,Debit,San Diego,Online,Engineer,False,0
5.71,21.0,106.0,1.0,1285.42,Debit,Tucson,Branch,Student,False,1
178.39,34.0,98.0,1.0,8469.43,Debit,Tucson,Online,Engineer,False,0
126.91,22.0,42.00000000000001,1.0,692.6899999999999,Debit,Kansas City,ATM,Student,False,1
36.09,53.0,167.0,1.0,12319.26,Debit,Columbus,Branch,Doctor,False,0
91.77,51.0,174.0,1.0,9240.73,Debit,Omaha,Branch,Doctor,False,0
198.92,36.0,100.00000000000001,1.0,2854.66,Debit,Milwaukee,Online,Engineer,False,0
137.81,58.0,44.0,1.0,2631.47,Debit,Detroit,Branch,Engineer,False,0
136.88,24.0,71.0,1.0,7465.950000000001,Credit,Memphis,Branch,Student,False,1
133.07,21.0,155.0,1.0,1670.99,Debit,Sacramento,Branch,Student,False,1
1.14,43.0,137.0,1.0,13913.92,Debit,Indianapolis,Branch,Doctor,False,0
256.34,69.0,99.0,1.0,7471.630000000001,Debit,Kansas City,Branch,Retired,False,2
56.11,36.0,109.0,1.0,11123.65,Debit,Boston,Branch,Doctor,False,0
118.1,50.0,50.00000000000001,1.0,7976.6,Debit,Fort Worth,ATM,Engineer,False,0
137.86,66.0,120.0,1.0,8046.939999999999,Credit,Sacramento,Online,Doctor,False,0
813.78,54.0,55.0,1.0,14935.500000000002,Credit,Atlanta,ATM,Doctor,False,0
237.97,69.0,69.00000000000001,1.0,13486.15,Debit,Columbus,ATM,Doctor,False,0
684.96,21.0,30.999999999999996,1.0,526.67,Debit,Mesa,ATM,Student,False,1
878.63,60.0,139.0,1.0,4954.37,Debit,Columbus,ATM,Engineer,False,0
276.56,68.0,15.0,1.0,8942.58,Debit,Austin,Branch,Doctor,False,0
8.75,79.0,199.0,1.0,4044.6199999999994,Debit,Louisville,ATM,Retired,False,2
637.48,65.0,207.0,1.0,4148.85,Debit,Colorado Springs,Online,Retired,False,2
103.15,51.0,179.0,1.0,11388.15,Debit,San Diego,Branch,Doctor,False,0
505.59999999999997,52.0,183.0,1.0,5347.57,Debit,Denver,Branch,Retired,False,2
371.86,46.0,91.0,1.0,1329.45,Debit,Miami,ATM,Doctor,False,0
14.26,50.0,37.0,1.0,2475.65,Debit,Virginia Beach,Branch,Engineer,False,0
13.16,43.0,98.0,1.0,1019.46,Debit,Mesa,Branch,Engineer,False,0
167.92,40.0,136.0,2.0,14321.73,Debit,Memphis,ATM,Doctor,False,0
73.01,56.0,101.0,1.0,2833.12,Debit,Houston,ATM,Retired,False,2
201.5,61.0,196.0,1.0,12148.32,Credit,Dallas,Online,Doctor,False,0
150.3,41.0,204.0,1.0,14371.08,Debit,Las Vegas,Online,Doctor,False,0
23.7,46.0,32.0,1.0,7947.439999999999,Debit,San Francisco,ATM,Doctor,False,0
49.59,48.0,147.0,1.0,6037.03,Debit,Boston,Branch,Engineer,False,0
720.13,22.0,96.0,1.0,387.02,Credit,Omaha,ATM,Student,False,1
134.92,19.0,101.0,1.0,1081.97,Debit,Los Angeles,Online,Student,False,1
116.97,18.0,299.0,1.0,729.7,Debit,Oklahoma City,ATM,Student,True,1
11.06,34.0,13.0,3.0,2782.21,Debit,Colorado Springs,ATM,Engineer,False,0
88.29,50.0,287.0,1.0,5245.93,Credit,Houston,Online,Engineer,False,0
5.81,25.0,222.0,1.0,1290.95,Debit,Houston,ATM,Student,False,1
103.48,32.0,33.0,1.0,6494.25,Debit,Baltimore,ATM,Engineer,False,0
156.74,70.0,136.0,1.0,4004.35,Debit,Oklahoma City,ATM,Retired,True,2
505.14,68.0,179.0,1.0,2525.47,Debit,Portland,ATM,Retired,False,2
31.060000000000002,46.0,61.00000000000001,1.0,11014.25,Debit,Kansas City,ATM,Doctor,False,0
7.610000000000001,50.0,163.0,1.0,6275.0,Debit,Atlanta,ATM,Doctor,False,0
276.16,53.0,71.0,1.0,1733.34,Credit,Portland,ATM,Retired,False,2
145.77,68.0,237.0,1.0,5294.98,Debit,Memphis,ATM,Retired,False,2
369.44,34.0,18.999999999999996,1.0,5018.67,Debit,Detroit,Online,Engineer,False,0
558.86,60.0,95.0,1.0,9844.32,Debit,Austin,ATM,Doctor,False,0
429.15,26.0,218.0,1.0,712.1299999999999,Debit,Las Vegas,Branch,Student,False,1
36.74,33.0,133.0,1.0,6217.58,Debit,Tucson,Branch,Doctor,False,0
79.14,57.0,22.0,1.0,2229.56,Credit,Portland,Online,Retired,False,2
132.48,36.0,101.0,1.0,9313.05,Debit,Charlotte,Branch,Engineer,False,0
136.48,52.0,138.0,4.0,4618.53,Debit,Charlotte,Online,Engineer,False,0
203.76,55.0,37.0,1.0,6747.16,Debit,Colorado Springs,Branch,Retired,False,2
750.95,78.0,26.999999999999996,1.0,5134.37,Debit,Chicago,Branch,Retired,False,2
0.84,52.0,30.999999999999996,1.0,2207.54,Debit,Austin,ATM,Engineer,False,0
257.18,67.0,28.0,1.0,13336.15,Debit,Los Angeles,Online,Doctor,False,0
767.66,63.0,155.0,1.0,1801.69,Debit,San Jose,ATM,Doctor,False,0
182.29,54.0,123.0,1.0,522.39,Debit,San Diego,Online,Doctor,False,0
184.51,54.0,118.0,1.0,9381.64,Credit,Portland,Online,Doctor,False,0
451.31,62.0,166.0,5.0,2963.29,Debit,Fort Worth,ATM,Retired,False,2
144.1,57.0,30.0,1.0,11523.64,Debit,Chicago,Branch,Doctor,False,0
72.5,40.0,30.0,1.0,12723.62,Debit,Fort Worth,ATM,Doctor,False,0
74.11,69.0,71.0,4.0,3920.11,Credit,Virginia Beach,Online,Retired,False,2
22.15,44.0,73.0,1.0,7451.83,Debit,Denver,Branch,Doctor,False,0
777.92,62.0,97.0,1.0,7061.58,Debit,Austin,Branch,Doctor,False,0
790.07,28.0,197.0,1.0,985.7700000000001,Debit,Miami,Online,Student,False,1
406.33,59.0,103.0,1.0,4298.34,Credit,Miami,Branch,Engineer,False,0
767.41,56.0,26.999999999999996,1.0,12799.34,Debit,Fort Worth,ATM,Doctor,False,0
4.58,21.0,135.0,1.0,811.2399999999999,Credit,Atlanta,Online,Student,False,1
447.83,53.0,88.0,1.0,13273.08,Credit,Atlanta,Branch,Doctor,False,0
49.67,21.0,146.0,1.0,842.94,Debit,Atlanta,Online,Student,False,1
77.83,49.0,146.0,1.0,2471.53,Credit,Kansas City,Branch,Engineer,False,0
702.87,19.0,183.99999999999997,1.0,1237.5,Debit,Washington,ATM,Student,False,1
133.56,25.0,177.0,1.0,783.8299999999999,Debit,Atlanta,Online,Student,False,1
868.05,49.0,119.0,1.0,3931.03,Credit,San Diego,Online,Engineer,False,0
52.87,24.0,70.0,1.0,960.96,Debit,Indianapolis,Branch,Student,False,1
179.0,78.0,121.0,1.0,7310.88,Debit,Houston,ATM,Retired,False,2
1168.26,73.0,37.0,1.0,1385.74,Credit,Philadelphia,Online,Retired,False,2
384.11,58.0,12.0,1.0,7902.5199999999995,Debit,Fort Worth,ATM,Retired,False,2
227.61,71.0,61.00000000000001,1.0,4405.28,Debit,Houston,Online,Retired,False,2
40.83,48.0,24.0,1.0,3944.12,Debit,Indianapolis,ATM,Engineer,False,0
19.76,20.0,240.0,1.0,1523.04,Debit,Nashville,ATM,Student,False,1
484.24,67.0,77.0,1.0,8042.299999999999,Debit,Raleigh,Branch,Doctor,False,0
494.66,33.0,110.0,1.0,5531.93,Debit,Houston,Online,Doctor,False,0
301.47,21.0,291.0,1.0,560.73,Debit,Colorado Springs,Branch,Student,False,1
199.09,70.0,89.0,1.0,1658.52,Debit,Detroit,Online,Doctor,False,0
38.95,27.0,50.00000000000001,1.0,731.52,Debit,Los Angeles,Online,Engineer,False,0
515.94,29.0,37.0,1.0,1389.89,Debit,San Francisco,ATM,Engineer,False,0
